sofifa_id,short_name,age,height_cm,weight_kg,nationality,club,league,overall,potential,value_eur,wage_eur,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,team_position,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,playerType,pca0,pca1,cluster
236527,S. Caseres,22,177,75,Argentina,Villarreal CF,La Liga,74,82,7500000,20000,Left,1,4,3,Medium,CDM,67.0,56.0,66.0,70.0,72.0,72.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,59,54,65,74,53,66,54,42,69,75,66,67,69,72,73,62,71,70,73,58,73,73,58,68,50,66,71,75,74,Midfielder,-0.26024734966160085,-0.8273429406192102,1
240898,Francis,23,175,78,Spain,Real Betis,La Liga,74,82,8500000,17000,Right,1,3,3,Medium,RM,83.0,61.0,68.0,75.0,67.0,58.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,75,70,45,69,52,76,67,51,66,73,82,83,76,69,77,59,51,68,54,45,59,67,71,67,50,55,69,71,69,Midfielder,-0.17191709351838946,-0.7007004364065503,1
208137,Lucas Torro,24,190,77,Spain,Eintracht Frankfurt,Bundesliga,74,81,7000000,22000,Right,1,3,2,Medium,CDM,60.0,61.0,65.0,65.0,74.0,73.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,49,59,75,75,46,62,58,52,72,72,65,55,65,72,39,67,43,78,76,65,66,78,53,62,57,72,73,74,64,Midfielder,-0.18669607421138018,0.5961686247746447,3
215703,Marlon,23,182,80,Brazil,Sassuolo,Serie A,74,81,7000000,32000,Right,1,3,3,Medium,RCB,64.0,44.0,59.0,66.0,74.0,73.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,43,40,71,72,33,64,57,46,69,72,60,68,60,65,59,61,62,63,77,36,76,77,36,46,58,66,75,73,75,Defender,-0.17143132092697813,0.5246235619906635,2
220031,O. McBurnie,23,191,77,Scotland,Sheffield United,Premier League,74,81,8000000,29000,Right,1,2,3,Medium,ST,67.0,71.0,57.0,69.0,34.0,72.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,40,75,76,68,66,71,42,31,55,69,64,69,61,73,54,77,69,70,79,59,60,28,74,66,65,63,32,29,20,Forward,-0.054990331292058325,0.17136559435641882,0
226093,C. Adams,22,178,66,England,Southampton,Premier League,74,81,8000000,41000,Right,1,4,3,High,ST,86.0,75.0,61.0,73.0,39.0,76.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,55,76,54,66,58,72,63,59,53,73,87,86,79,68,74,79,76,75,77,72,74,36,77,62,67,67,33,42,36,Forward,0.0914152918357807,-2.4926088096010415,0
226162,E. Buendia,22,170,65,Argentina,Norwich City,Premier League,74,81,8000000,34000,Right,1,3,3,High,RM,73.0,66.0,74.0,78.0,61.0,62.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,72,69,60,74,66,77,72,66,71,78,74,73,80,69,85,67,45,62,57,64,78,59,69,79,49,71,58,68,52,Midfielder,-0.06715360355543637,-2.813903328859809,0
232693,C. Awaziem,22,189,78,Nigeria,CD Leganes,La Liga,74,81,7000000,19000,Right,1,3,2,Medium,CB,67.0,39.0,45.0,60.0,73.0,75.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,30,36,70,63,30,57,33,25,54,62,66,68,64,73,52,53,73,68,77,37,77,73,28,30,40,69,73,75,73,Defender,-0.3707967251376411,0.9123048341310173,1
236699,S. Lukic,22,183,77,Serbia,Torino,Serie A,74,81,7000000,27000,Right,1,3,3,Medium,CDM,66.0,60.0,75.0,77.0,69.0,68.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,66,54,58,80,68,77,72,68,77,81,67,66,66,70,73,68,64,67,71,64,64,67,58,76,66,76,69,72,71,Midfielder,-0.24118891700213332,-0.12709960699003814,2
238072,E. Lowen,22,188,91,Germany,Hertha BSC,Bundesliga,74,81,8000000,20000,Right,1,4,3,Medium,CM,66.0,62.0,70.0,69.0,70.0,87.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,61,52,70,77,47,70,58,60,68,74,63,69,55,74,61,88,62,88,90,69,82,66,66,73,36,63,71,73,65,Midfielder,-0.11970594524550487,1.4278138845469373,3
202697,J. Stephens,25,185,75,England,Southampton,Premier League,74,80,7000000,37000,Right,1,3,2,Medium,CB,61.0,42.0,58.0,67.0,74.0,71.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,47,36,75,72,34,66,55,58,59,72,60,61,63,73,58,55,67,66,75,42,68,77,47,44,42,65,71,75,74,Defender,-0.13173757694548063,0.5227746089651996,0
222390,Unai Lopez,23,170,70,Spain,Athletic Club de Bilbao,La Liga,74,80,7500000,17000,Right,1,3,3,High,CM,74.0,69.0,74.0,77.0,65.0,63.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,73,74,51,75,55,76,73,79,72,75,79,69,84,70,88,63,74,75,52,71,72,69,68,75,46,76,63,72,59,Midfielder,-0.23080853781713445,-2.3082954184316424,1
222844,Walace,24,188,75,Brazil,Udinese,Serie A,74,80,7000000,12000,Right,1,3,3,Medium,CDM,67.0,67.0,68.0,68.0,69.0,74.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,48,58,61,80,76,66,55,52,76,74,68,66,61,72,66,78,57,68,76,76,80,77,56,69,60,72,74,64,59,Midfielder,-0.3802255838471483,0.2984845599342119,2
225293,H. Diallo,24,186,79,Senegal,FC Metz,Ligue 1,74,80,8000000,16000,Right,1,2,3,High,ST,72.0,72.0,52.0,68.0,22.0,70.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,35,78,78,64,66,70,50,36,42,68,73,71,60,68,67,74,75,68,80,57,47,19,75,58,80,65,13,17,17,Forward,0.007624425484935279,-0.5946418032163179,4
225673,K. Adams Nuhu,24,190,83,Ghana,Fortuna Dusseldorf,Bundesliga,74,80,7000000,20000,Right,1,3,2,High,CB,66.0,43.0,55.0,59.0,72.0,81.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,42,36,73,67,61,55,45,31,70,66,64,67,65,66,41,67,84,66,90,29,78,66,32,46,49,73,71,78,68,Defender,-0.07040471530076992,0.9516809540533893,3
227927,K. Walker-Peters,22,174,64,England,Tottenham Hotspur,Premier League,74,80,7000000,49000,Right,1,4,3,High,RB,76.0,37.0,66.0,72.0,72.0,66.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,75,35,62,71,25,74,54,31,62,70,78,75,69,70,80,38,75,74,59,41,70,72,57,64,32,68,70,76,73,Defender,-0.08111506932357887,-2.0901312149625135,0
230021,J. Aidoo,23,180,80,Ghana,RC Celta,La Liga,74,80,7000000,16000,Right,1,2,2,Medium,RCB,77.0,25.0,36.0,45.0,73.0,85.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,29,18,74,48,21,35,24,28,42,48,74,79,63,65,71,40,86,78,88,23,88,71,25,23,31,63,70,76,72,Defender,-0.40780922732756697,0.3923918074130793,1
231414,Waldo,23,181,73,Spain,Real Valladolid CF,La Liga,74,80,7500000,15000,Right,1,4,4,High,LM,88.0,74.0,64.0,79.0,35.0,65.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,66,72,64,64,72,81,76,60,55,77,87,88,81,72,78,82,73,66,65,74,60,40,70,65,58,70,31,30,26,Midfielder,-0.20595938651936158,-1.1232245895013468,1
235875,Pol Lirola,21,183,75,Spain,Fiorentina,Serie A,74,80,7000000,26000,Right,1,3,3,High,RB,79.0,45.0,68.0,74.0,72.0,67.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,76,35,65,73,59,74,73,30,67,75,81,77,69,70,74,58,67,69,65,51,70,69,66,58,30,71,73,74,73,Defender,-0.24759228585534565,-0.4767971894953311,2
205531,V. Verre,25,181,70,Italy,Hellas Verona,Serie A,74,79,7500000,15000,Right,1,4,3,Medium,CAM,69.0,72.0,73.0,74.0,65.0,67.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,70,71,64,75,70,72,72,72,72,76,71,68,73,76,75,75,70,74,64,72,66,64,70,73,75,72,65,65,65,Midfielder,-0.4032330070630772,-0.6213583663119444,2
209289,Kevin Rodrigues,25,170,70,Portugal,Real Sociedad,La Liga,74,79,6500000,20000,Left,1,3,2,Medium,LB,71.0,48.0,69.0,63.0,72.0,61.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,78,42,74,79,42,53,65,51,66,76,72,70,69,64,79,58,61,65,61,50,55,69,52,51,50,65,66,77,78,Defender,-0.4696682775738533,-1.1217083204350033,1
211385,R. Durmisi,25,168,67,Denmark,Lazio,Serie A,74,79,6500000,32000,Left,1,3,3,High,LB,79.0,62.0,72.0,74.0,70.0,70.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,76,53,70,74,54,73,72,71,63,74,77,80,77,71,89,85,81,84,55,67,89,70,60,72,40,64,69,72,70,Defender,-0.17532526758661462,-2.1392241613818346,2
212300,J. O'Connell,25,191,85,England,Sheffield United,Premier League,74,79,6500000,26000,Left,1,2,2,High,LCB,63.0,37.0,50.0,55.0,73.0,78.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,60,35,69,58,30,56,38,32,57,54,60,65,49,70,45,41,81,65,83,40,82,75,29,27,34,58,74,71,72,Defender,-0.019408928369240488,1.2845797913706545,0
215322,J. Silva,25,178,72,Argentina,CD Leganes,La Liga,74,79,6500000,22000,Left,1,3,3,High,LWB,75.0,60.0,68.0,72.0,71.0,74.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,73,48,55,70,62,72,71,70,63,73,77,73,73,72,70,79,69,78,70,69,82,70,66,60,55,67,74,73,74,Defender,-0.21594446440080525,-0.8728829898531996,1
216433,A. El Ghazi,24,189,90,Netherlands,Aston Villa,Premier League,74,79,7500000,43000,Right,1,4,4,Medium,LW,76.0,75.0,68.0,75.0,32.0,69.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,71,72,70,71,69,78,75,73,54,77,73,78,67,71,52,83,52,71,75,77,55,28,72,67,63,69,32,28,15,Forward,0.12948577462125613,1.1550015869199934,0
219732,G. Nkoudou,24,175,72,France,Tottenham Hotspur,Premier League,74,79,7500000,54000,Right,1,4,3,Medium,LM,88.0,67.0,68.0,78.0,34.0,58.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,71,65,49,72,74,79,74,58,60,74,89,88,86,72,89,67,56,62,60,71,48,21,70,66,61,70,32,37,39,Midfielder,-0.024168262074835824,-1.0624823686430498,0
220245,B. Zungu,26,184,76,South Africa,Amiens SC,Ligue 1,74,79,6500000,16000,Right,1,2,3,Medium,CDM,60.0,66.0,72.0,75.0,69.0,75.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,72,65,59,74,71,76,75,59,73,77,58,62,66,73,65,70,76,77,74,61,74,70,67,72,69,75,67,72,69,Midfielder,-0.3184543024940977,0.18421693760185828,4
220493,A. Barreca,24,183,70,Italy,Genoa,Serie A,74,79,6500000,12000,Left,1,2,3,High,LM,79.0,34.0,63.0,75.0,70.0,69.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,78,21,65,66,33,75,70,21,57,75,76,82,79,73,78,53,67,76,69,42,62,70,58,58,22,68,68,74,72,Midfielder,-0.32311159905217757,-1.0978916535601586,2
220609,V. Vada,23,175,71,Argentina,FC Girondins de Bordeaux,Ligue 1,74,79,7500000,23000,Right,1,4,3,Medium,CM,62.0,65.0,74.0,74.0,67.0,68.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,72,67,55,76,64,72,73,74,73,75,63,61,75,74,77,67,55,71,71,59,62,72,71,74,58,68,68,68,61,Midfielder,-0.41394403865614665,-1.1806226670744069,4
225410,A. Masina,25,191,87,Italy,Watford,Premier League,74,79,6500000,43000,Left,1,3,3,Medium,LB,68.0,42.0,67.0,68.0,73.0,73.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,78,30,72,69,37,69,64,35,68,72,61,73,63,69,42,63,64,76,75,46,66,74,58,60,31,72,69,75,74,Defender,-0.01817220592122037,2.029224103404197,0
226853,J. St. Juste,22,184,74,Netherlands,1. FSV Mainz 05,Bundesliga,74,79,7000000,18000,Right,1,3,3,High,CB,82.0,58.0,64.0,73.0,73.0,75.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,64,59,68,72,48,74,33,37,71,71,83,82,78,68,64,66,86,76,73,47,75,73,64,60,59,68,71,75,73,Defender,-0.35611417440669757,-0.37838337471589256,3
227873,A. Toure,23,183,72,Mali,Eintracht Frankfurt,Bundesliga,74,79,6500000,22000,Right,1,3,3,High,RB,70.0,51.0,64.0,71.0,74.0,72.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,73,60,69,72,30,72,67,35,55,73,69,71,64,69,64,55,74,76,74,32,59,72,60,56,40,67,74,77,73,Defender,-0.3077468132147409,-0.564912219139356,3
229221,William,24,171,67,Brazil,VfL Wolfsburg,Bundesliga,74,79,6500000,28000,Right,1,3,3,High,RM,77.0,50.0,68.0,76.0,70.0,69.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,76,32,48,75,28,75,64,66,64,76,78,76,78,73,78,76,66,76,65,65,72,85,68,50,42,59,69,68,69,Midfielder,-0.2002364687652884,-2.378761217329814,3
229453,Gil Dias,22,183,78,Portugal,AS Monaco,Ligue 1,74,79,7500000,27000,Left,1,4,4,High,RM,83.0,67.0,67.0,81.0,42.0,62.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,64,64,58,71,60,83,59,61,60,80,79,86,80,71,70,72,52,70,64,72,50,39,66,70,53,72,36,50,28,Midfielder,-0.13556894988874355,-0.5906091495052528,4
229758,R. Krunic,25,184,74,Bosnia Herzegovina,Milan,Serie A,74,79,7500000,29000,Right,1,3,3,High,CM,68.0,73.0,73.0,76.0,65.0,70.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,70,72,70,76,68,76,70,70,74,78,69,67,74,70,68,76,75,73,70,76,64,60,69,71,70,68,64,67,67,Midfielder,-0.007354939759905363,-0.6483199063458269,2
200408,B. Gibson,26,185,78,England,Burnley,Premier League,74,78,6500000,27000,Left,1,3,2,Medium,CB,59.0,29.0,48.0,51.0,75.0,71.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,29,28,74,65,20,40,38,22,57,62,58,59,57,70,63,35,76,61,76,28,68,73,32,37,31,55,76,75,74,Defender,-0.30527742889156967,0.8896237665523853,0
204830,Vadillo,24,180,70,Spain,Granada CF,La Liga,74,78,7500000,16000,Right,1,3,4,Medium,RM,87.0,68.0,68.0,81.0,34.0,44.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,72,67,55,69,48,82,67,72,61,80,85,88,90,64,70,75,70,49,38,67,47,39,68,65,66,66,35,26,25,Midfielder,-0.5065117237265919,-0.7403986459979346,1
204886,P. Gouano,25,186,78,France,Amiens SC,Ligue 1,74,78,6500000,15000,Right,1,2,2,Medium,RCB,64.0,25.0,50.0,51.0,74.0,76.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,32,20,74,64,23,45,28,26,67,57,63,65,56,68,45,42,76,70,78,23,80,73,13,42,33,65,73,75,73,Defender,-0.480927161343392,0.9238706319483974,4
206167,S. Prcic,25,181,76,Bosnia Herzegovina,Levante UD,La Liga,74,78,7000000,20000,Right,1,4,3,Medium,CM,63.0,64.0,75.0,73.0,68.0,71.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,71,62,46,79,58,73,69,73,77,76,61,64,74,68,67,69,54,76,71,63,67,72,63,74,64,68,72,70,67,Midfielder,-0.37136775573487635,-0.1112752730095499,1
207616,A. Webster,24,191,75,England,Brighton & Hove Albion,Premier League,74,78,6500000,30000,Right,1,4,2,Medium,CB,68.0,29.0,55.0,66.0,73.0,73.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,44,26,76,68,27,65,27,25,70,70,67,68,61,66,54,37,79,67,77,32,69,77,26,44,24,73,72,73,68,Defender,-0.39535934767703385,1.0394064231238909,0
207650,E. Krafth,24,181,72,Sweden,Newcastle United,Premier League,74,78,6500000,26000,Right,1,3,3,High,RB,73.0,52.0,66.0,70.0,74.0,71.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,68,41,64,70,46,68,70,54,64,71,68,77,72,74,71,70,68,78,67,58,72,74,52,60,54,72,75,76,74,Defender,-0.28197594846693774,-0.6515651591390126,0
209620,A. Baba,24,179,70,Ghana,Chelsea,Premier League,74,78,6500000,56000,Left,2,2,3,High,LB,78.0,50.0,66.0,75.0,72.0,67.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,76,48,67,72,41,74,67,23,67,75,79,78,77,74,75,59,75,68,64,47,73,71,63,55,42,69,70,74,74,Defender,0.615876239495298,-0.9180583928997692,0
210831,B. Verstraete,25,175,68,Belgium,1. FC Koln,Bundesliga,74,78,6500000,20000,Right,1,3,3,High,LDM,72.0,58.0,71.0,69.0,71.0,74.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,69,48,67,74,44,66,59,69,76,71,75,70,76,68,75,75,80,84,64,64,84,76,54,69,81,69,70,70,70,Midfielder,-0.2837469000400325,-1.862349189294,3
210972,Manquillo,25,178,76,Spain,Newcastle United,Premier League,74,78,6500000,29000,Right,1,3,3,High,RWB,73.0,44.0,63.0,72.0,71.0,66.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,74,32,64,71,37,71,72,46,62,74,74,73,71,69,67,69,66,77,60,44,67,73,66,39,46,64,69,74,73,Defender,-0.16273731033137784,-0.528353674977343,0
212419,T. Mings,26,196,77,England,Aston Villa,Premier League,74,78,6500000,41000,Left,1,3,3,Medium,LCB,69.0,44.0,63.0,65.0,73.0,78.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,70,37,73,67,34,68,53,37,63,66,65,73,55,70,45,61,61,70,82,42,80,73,53,57,45,71,73,74,73,Defender,-0.15214542583120413,1.740885783163271,0
219681,J. Amavi,25,176,70,France,Olympique de Marseille,Ligue 1,74,78,6500000,25000,Left,1,5,3,High,LB,77.0,65.0,69.0,71.0,69.0,72.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,75,60,64,73,56,68,69,49,66,72,77,77,75,75,76,74,82,78,69,68,69,72,66,61,65,63,63,73,76,Defender,-0.2710692847794819,-1.180005678023199,4
220905,J. Aholou,25,187,80,Ivory Coast,AS Saint-Etienne,Ligue 1,74,78,6500000,23000,Left,1,3,3,High,RDM,72.0,65.0,63.0,71.0,76.0,69.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,50,63,64,75,47,71,46,44,71,73,75,70,67,69,60,73,54,64,71,73,75,79,59,58,49,74,78,76,72,Midfielder,-0.10970014608967588,0.12965756503077658,4
231111,A. Hack,25,193,88,Germany,1. FSV Mainz 05,Bundesliga,74,78,6500000,20000,Left,1,3,2,Medium,LCB,70.0,32.0,62.0,60.0,73.0,75.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,55,27,76,74,26,59,39,31,75,65,66,74,51,72,48,44,67,65,83,29,67,73,32,53,45,69,71,75,73,Defender,-0.31325268001450185,2.3251589499972116,3
231280,Ivan Alejo,24,184,76,Spain,Getafe CF,La Liga,74,78,7500000,17000,Right,1,3,3,Medium,RM,76.0,70.0,73.0,74.0,43.0,60.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,76,73,47,76,56,76,70,68,71,75,71,80,71,69,57,70,68,60,65,71,45,39,69,68,47,61,48,39,42,Midfielder,-0.4274654484918669,0.08469962801593693,1
201269,F. Ronnow,26,190,77,Denmark,Eintracht Frankfurt,Bundesliga,74,77,5000000,21000,Right,1,2,1,Medium,GK,68.6311475409836,58.035394932935915,63.73919523099851,68.6784649776453,57.07675111773472,66.82451564828614,74.0,70.0,66.0,77.0,46.0,74.0,14,9,12,25,7,13,16,7,30,12,48,45,34,74,40,50,63,32,67,13,17,12,14,48,17,31,15,11,13,Goalkeeper,-0.562568342361396,1.717282610885442,3
202848,G. Caprari,25,176,72,Italy,Sampdoria,Serie A,74,77,7000000,30000,Right,2,3,3,Medium,LW,85.0,68.0,70.0,81.0,20.0,51.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,66,68,47,74,66,81,74,75,62,79,89,82,91,69,89,68,34,71,52,70,30,16,69,72,56,69,22,13,12,Forward,0.2880754251244578,-1.19306982056712,2
204936,J. Egan,26,188,75,Republic of Ireland,Sheffield United,Premier League,74,77,6000000,27000,Right,1,3,2,Medium,CB,65.0,49.0,50.0,59.0,73.0,76.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,32,43,72,64,50,55,36,29,69,62,64,65,60,71,66,62,77,69,81,52,71,73,38,38,42,55,74,72,73,Defender,-0.4173020912932838,0.9353071887057604,0
209749,Lucas Silva,26,182,80,Brazil,Real Madrid,La Liga,74,77,6500000,88000,Right,1,3,3,Medium,CDM,59.0,62.0,68.0,71.0,71.0,74.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,61,52,64,74,50,71,56,51,72,75,56,61,64,73,62,76,71,75,74,73,72,71,65,71,64,72,70,74,72,Midfielder,0.36074262439200316,0.33770461407744523,1
211022,Ruben Garcia,25,171,71,Spain,CA Osasuna,La Liga,74,77,7000000,25000,Left,1,2,4,Medium,CAM,79.0,69.0,70.0,77.0,38.0,54.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,69,71,56,72,59,77,74,70,62,76,89,71,83,64,87,65,65,62,48,75,58,33,63,72,67,67,35,40,35,Midfielder,-0.44736096071932424,-1.3465665994257485,1
212350,L. Diony,26,183,82,France,AS Saint-Etienne,Ligue 1,74,77,7000000,29000,Right,2,3,3,High,ST,77.0,73.0,63.0,71.0,25.0,74.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,67,74,69,68,66,72,57,48,44,70,77,77,65,69,73,80,71,73,78,68,68,21,74,68,68,71,18,23,15,Forward,0.6418740147141855,-0.32321654586578796,4
215644,Burgui,25,184,75,Spain,Deportivo Alaves,La Liga,74,77,7000000,20000,Right,1,3,3,Medium,LM,71.0,67.0,71.0,76.0,41.0,57.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,74,69,55,74,54,78,76,74,63,77,69,73,69,72,59,65,54,64,62,66,35,38,75,69,59,69,59,28,21,Midfielder,-0.44128216334262726,0.09249851175870206,1
216247,M. Tisserand,26,190,80,DR Congo,VfL Wolfsburg,Bundesliga,74,77,6000000,32000,Right,1,3,3,Medium,CB,67.0,59.0,69.0,68.0,73.0,76.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,70,56,76,70,54,66,70,37,72,71,68,67,65,75,64,67,72,74,77,59,77,73,63,70,56,66,70,74,72,Defender,-0.308838947579245,1.5056851325170484,3
225139,K. Dolly,26,170,70,South Africa,Montpellier HSC,Ligue 1,74,77,7000000,27000,Left,1,4,3,High,CAM,78.0,69.0,72.0,76.0,36.0,52.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,71,66,23,74,60,76,70,68,70,75,81,76,81,67,87,75,64,60,44,74,59,28,65,72,58,66,55,32,24,Midfielder,-0.18790700351555437,-2.0499921012081606,4
195363,J. Bruma,27,190,88,Netherlands,VfL Wolfsburg,Bundesliga,74,76,6000000,32000,Right,2,3,2,Medium,CB,59.0,53.0,59.0,57.0,72.0,80.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,40,38,77,69,34,59,43,66,68,59,52,65,50,66,33,84,71,60,90,65,80,70,46,58,39,70,70,75,70,Defender,0.363263751996408,2.3252409561100533,3
197231,K. Babacar,26,185,85,Senegal,Sassuolo,Serie A,74,76,7000000,44000,Right,2,3,3,High,ST,68.0,72.0,55.0,72.0,35.0,69.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,50,72,74,64,76,72,64,60,46,76,65,71,70,70,59,79,76,61,77,62,58,20,77,48,77,70,43,26,24,Forward,0.7723917844185467,0.10622450125923409,2
201943,A. Cornelius,26,193,91,Denmark,Parma,Serie A,74,76,7000000,38000,Left,2,3,3,High,ST,64.0,73.0,55.0,66.0,39.0,81.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,42,75,79,67,67,66,45,56,43,72,63,64,49,68,60,77,72,66,93,68,72,28,75,59,65,71,54,26,12,Forward,0.782220146668276,1.2789413651575647,2
204523,Ruben Pardo,26,181,69,Spain,Real Sociedad,La Liga,74,76,6500000,23000,Right,2,4,3,Medium,CM,61.0,68.0,74.0,72.0,62.0,55.0,71.70642201834862,69.06727828746178,66.76758409785933,73.07033639143731,41.24770642201835,69.59021406727828,62,68,48,78,42,70,73,73,75,76,60,61,70,75,72,70,63,49,56,73,58,66,69,80,69,69,53,74,62,Midfielder,0.09048491491413756,-0.4716924972262276,1
